nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,nose_conf,left_eye_inner_conf,left_eye_conf,left_eye_outer_conf,right_eye_inner_conf,right_eye_conf,right_eye_outer_conf,left_ear_conf,right_ear_conf,mouth_left_conf,mouth_right_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_pinky_conf,right_pinky_conf,left_index_conf,right_index_conf,left_thumb_conf,right_thumb_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf,left_heel_conf,right_heel_conf,left_foot_index_conf,right_foot_index_conf
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1015.800,620.172,1022.873,619.471,1024.292,620.473,1025.733,621.740,1022.425,619.198,1023.566,619.869,1024.879,620.831,1029.939,628.278,1028.428,627.211,1016.836,627.080,1016.302,626.243,1031.069,660.816,1006.270,653.337,1056.984,633.578,961.675,653.436,1053.746,631.040,969.409,681.174,1063.933,628.250,969.087,690.270,1063.791,626.333,973.462,690.384,1063.038,627.825,974.508,685.184,1007.688,760.713,990.729,756.796,1003.711,801.715,1018.953,782.567,979.573,840.141,1030.851,851.585,976.081,842.646,1034.481,861.293,971.310,865.794,1007.951,862.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
